Tanggal;Aceh;Sumatera Utara;Sumatera Barat;Riau;Kepulauan Riau;Jambi;Bengkulu;Sumatera Selatan;Kepulauan Bangka Belitung;Lampung;Banten;Jawa Barat;DKI Jakarta;Jawa Tengah;DI Yogyakarta;Jawa Timur;Bali;Nusa Tenggara Barat;Nusa Tenggara Timur;Kalimantan Barat;Kalimantan Selatan;Kalimantan Tengah;Kalimantan Timur;Kalimantan Utara;Gorontalo;Sulawesi Selatan;Sulawesi Tenggara;Sulawesi Tengah;Sulawesi Utara;Sulawesi Barat;Maluku;Maluku Utara;Papua;Papua Barat
05/01/2021;10250;10950;13450;12300;13300;11800;11450;11450;11850;11250;11100;11200;13450;10950;11400;10500;11600;10350;11700;13100;13150;14150;12350;13400;10850;10000;10800;11200;11400;9750;13200;12650;12300;12950
06/01/2021;10250;10950;13450;12300;13300;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10350;11700;13100;13150;14150;12350;13750;10850;10000;10800;11200;11400;9750;13200;12650;12300;12950
07/01/2021;10250;10950;13450;12300;13300;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10350;11700;13100;13150;14150;12350;13750;10850;10000;10800;11200;11400;9750;13200;12650;12300;12900
08/01/2021;10250;10950;13450;12300;13300;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10350;11700;13100;13150;14150;12350;13750;10850;10000;10800;11200;11400;9750;13200;12650;12300;12950
11/01/2021;10250;10950;13450;12300;13300;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10350;11700;13100;13150;14150;12350;13750;10850;10000;10800;11200;11400;9750;13200;12650;12300;12900
12/01/2021;10250;10950;13450;12300;13300;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10350;11700;13100;13150;14150;12350;13750;10850;10000;10800;11200;11400;9750;13200;12650;12300;12900
13/01/2021;10250;10950;13500;12300;13300;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10350;11700;13100;13150;14150;12350;13750;10850;10000;10800;11200;11400;9750;13200;12650;12300;12750
14/01/2021;10250;10950;13500;12300;13300;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10350;11650;13100;13150;14150;12350;13750;10850;10000;10800;11200;11400;9750;13200;12650;12300;12600
15/01/2021;10200;10950;13500;12300;13300;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10350;11650;13100;13150;14150;12350;13750;10850;10000;10800;11200;11400;9750;13200;12650;12300;12750
18/01/2021;10200;10950;13650;12300;13300;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10400;11650;13100;13150;14150;12350;13750;10850;10000;10800;11200;11400;9750;13200;12650;12100;12950
19/01/2021;10200;10950;13500;12300;13250;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10400;11650;13100;13150;14150;12350;13750;10850;10000;10800;11200;11400;9750;13200;12650;12050;12950
20/01/2021;10200;10950;13500;12300;13250;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10400;11650;13100;13200;14150;12350;13750;10850;10000;10800;11200;11400;9750;13200;12650;12050;12950
21/01/2021;10200;10950;13500;12300;13250;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10400;11650;13100;12950;14150;12350;13750;10850;10000;10800;11200;11400;9750;13200;12650;12100;12900
22/01/2021;10200;10950;13500;12300;13250;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10400;11650;13100;13200;14150;12350;13750;10850;10000;10800;11200;11400;9850;13200;12650;12100;12900
25/01/2021;10200;10950;13550;12300;13250;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10400;11650;13100;13200;14150;12350;13750;10850;10000;10800;11200;11400;9850;13200;12650;12150;12900
26/01/2021;10200;10950;13550;12300;13250;11800;11450;11450;11750;11250;11100;11200;13450;10900;11400;10500;11600;10400;11650;13100;13200;14150;12350;13750;10850;10000;10850;11200;11400;9850;13200;12650;12150;12900
27/01/2021;10200;10950;13550;12300;13250;11800;11450;11450;11750;11250;11100;11200;13450;10900;11400;10500;11600;10400;11650;13100;13200;14150;12350;13750;10850;10000;10850;11200;11400;9750;13200;12650;12150;12900
28/01/2021;10250;10950;13550;12300;13250;11800;11450;11450;11750;11300;11100;11200;13450;10950;11400;10500;11600;10400;11650;13100;13200;14150;12350;13050;10850;10000;10850;11200;11400;9850;13200;12650;12150;12900
29/01/2021;10250;10950;13550;12300;13250;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10400;11650;13100;13200;14150;12350;13750;10850;10000;10850;11200;;9850;13200;12650;12150;12900
01/02/2021;10250;10950;13550;12300;13250;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10300;11350;13150;13200;14150;12350;13750;10850;10000;10850;11200;11400;9850;13200;12650;12150;12900
02/02/2021;10250;10950;13550;12300;13250;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10300;11300;13150;13200;14150;12350;13750;10850;10050;10850;11200;11400;9850;13200;12650;12150;12900
03/02/2021;10250;10950;13550;12300;13250;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10300;11300;13150;13200;14150;12350;13750;10850;10000;10850;11200;11400;9850;13200;12650;12150;12900
04/02/2021;10250;10950;13550;12300;13250;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10500;11600;10300;11300;13150;13250;14150;12350;13750;10850;10000;10850;11200;11400;9850;13200;12650;12150;12900
05/02/2021;10250;10950;13550;12300;13250;11800;11450;11450;11750;11250;11100;11200;13450;11200;11400;10500;11600;10300;11300;13150;13250;14200;12350;13750;10850;10000;10850;11200;11400;9850;13200;12650;12150;12900
08/02/2021;10250;10950;13550;12300;13250;11800;11450;11450;11750;11300;11100;11200;13450;11200;11400;10450;11600;10300;11300;13150;13100;14050;12350;13750;10850;10050;10850;11200;11400;9850;13200;12650;12100;12900
09/02/2021;10250;10950;13550;12300;13250;11800;11450;11450;11750;11300;11100;11200;13450;11200;11400;10450;11600;10300;11300;13150;13100;14150;12350;13750;10850;10050;10850;11200;11400;9850;13200;12650;12150;12900
10/02/2021;10250;10950;13550;12300;13150;11800;11450;11450;11750;11300;11100;11200;13450;11200;11400;10450;11600;10300;11300;13150;13100;14150;12350;13750;10850;10050;10850;11200;11400;9850;13200;12650;12150;12900
11/02/2021;10250;10950;13550;12300;13150;11800;11450;11450;11750;11300;11100;11200;13450;10950;11400;10450;11600;10300;11300;13150;13100;14150;12350;13750;10850;10050;10850;11200;11400;9850;13200;12650;12150;12900
12/02/2021;;;;;;;;;;;;;;;;;;;;;;;;14400;;;;;;9650;;;10600;
15/02/2021;10150;10950;13550;12300;13150;11800;11450;11450;11750;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13150;13050;14150;12350;13750;10850;10050;10850;11200;11400;9850;13200;12650;12150;12900
16/02/2021;10150;10950;13550;12300;13150;11800;11550;11450;11750;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13150;13050;14150;12350;13750;10850;10050;10800;11200;11400;9800;13200;12650;12150;12900
17/02/2021;10150;10950;13550;12300;13150;11800;11550;11450;11750;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13150;13050;14100;12350;13750;10850;10050;10800;11200;11400;9800;13200;12650;12150;12900
18/02/2021;10150;10950;13550;12300;13150;11800;11650;11450;11750;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;12950;13100;14100;12350;13750;10850;10050;10800;11200;11400;9800;13200;12650;12150;12950
19/02/2021;10150;10950;13550;12300;13150;11800;11650;11450;11750;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;12950;13100;14100;12350;13750;10850;10050;10800;11200;11400;9800;13200;12650;12150;12900
22/02/2021;10150;10950;13550;12300;13150;11800;11650;11450;11750;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13150;13100;14100;12350;13750;10850;10050;10850;11200;11400;9800;13200;12650;12150;12900
23/02/2021;10150;10950;13550;12300;13150;11800;11650;11450;11750;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13150;13100;14100;12350;13750;10850;10050;10850;11200;11400;9800;13200;12650;12150;12900
24/02/2021;10150;10950;13550;12300;13150;11800;11650;11450;11700;11250;11100;11200;13450;11300;11400;10450;11600;10400;11300;13150;13100;14100;12350;13750;10850;10050;10850;11200;11400;9800;13200;12650;12150;12900
25/02/2021;10150;10950;13550;12300;13150;11800;11650;11450;11700;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13150;13100;14100;12350;13750;10850;10050;10850;11200;11400;9800;13150;12650;12150;13150
26/02/2021;10150;10950;13550;12300;13150;11800;11650;11450;11650;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13150;13100;14150;12350;13750;10850;10050;10850;11200;11400;9750;13150;12650;12100;13150
01/03/2021;10150;11250;13550;12300;13150;11800;11650;11450;11650;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13200;13100;14150;12350;13750;10850;10050;10850;11200;11400;9750;13150;12650;12150;13150
02/03/2021;10150;11250;13550;12300;13150;11800;11650;11400;11600;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13200;13100;14150;12350;13750;10850;10050;10850;11200;11400;9750;13150;12650;12150;13150
03/03/2021;10150;11250;13550;12300;13150;11800;11650;11400;11600;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13200;13100;14150;12350;13750;10850;10050;10850;11200;11400;9650;13150;12650;12150;13150
04/03/2021;10150;11100;13550;12300;13150;11800;11650;11400;11600;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13200;13100;14150;12350;13750;10850;10050;10850;11200;11400;9750;13150;12650;12150;13150
05/03/2021;10150;11100;13550;12300;13150;11800;11650;11400;11600;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13200;13100;14150;12350;13750;10850;10050;10850;11200;11400;9750;13150;12650;12050;13150
08/03/2021;10150;11100;13550;12300;13150;11800;11650;11400;11600;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13200;13100;14150;12350;13750;10850;10050;10850;11200;11400;9750;13150;12650;12150;13150
09/03/2021;10150;11100;13550;12300;13150;11800;11650;11400;11600;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13200;13100;14150;12350;13750;10850;10050;10850;11200;11400;9750;13150;12650;12150;13150
10/03/2021;10150;11100;13550;12300;13150;11800;11600;11400;11600;11250;11100;11200;13450;10950;11400;10450;11600;10400;11300;13200;13100;14150;12350;13750;10850;10050;10850;11200;11400;9750;13150;12650;12150;13150
11/03/2021;;;;;;;;;;;;;;;;;;;11300;13100;;;;14400;;;;;;;;;10800;
12/03/2021;10150;11100;13550;12300;13150;11800;11600;11250;11600;11250;11100;11200;13400;10900;11400;10450;11600;10400;11300;13200;13100;14150;12350;13750;10850;10050;10850;;11400;9750;13150;12650;12150;13150
15/03/2021;10150;11250;13700;12300;13150;11800;11600;11400;11600;11250;11100;11200;13400;10900;11400;10450;11600;10400;11300;13200;13100;14150;12350;13750;10850;10050;10850;11200;11400;9750;13150;12650;12150;13150
16/03/2021;10150;11250;13500;12300;13150;11800;11600;11400;11600;11250;11100;11200;13400;10900;11400;10400;11600;10400;11300;13200;13100;14150;12350;13750;10850;10050;10850;11200;11400;9750;13150;12650;12150;13150
17/03/2021;10150;11250;13500;12300;13150;11800;11550;11400;11600;11250;11100;11200;13400;10900;11400;10400;11600;10400;11300;13200;13100;14150;12350;13750;10850;10050;10850;11200;11400;9750;13200;12650;12150;13150
18/03/2021;10150;11250;13500;12300;13150;11800;11500;11400;11600;11250;11100;11200;13400;10900;11400;10400;11600;10400;11300;14950;13100;14150;12350;13750;10850;10050;10950;11200;11400;9750;13200;12650;12150;13150
19/03/2021;10150;11250;13500;12300;13150;11800;11500;11350;11600;11250;11100;11200;13400;10900;11400;10400;11600;10400;11300;13200;13100;14150;12350;13750;10850;10050;10950;11200;11400;9750;13200;12650;12150;13150
22/03/2021;10150;11250;13500;12300;13150;11800;11500;11350;11600;11250;11050;11200;13400;10900;11400;10400;11500;10300;11300;13200;13100;14100;12350;13750;10850;10050;10950;11200;11400;9750;13200;12650;12100;13150
23/03/2021;10150;11250;13500;12300;13150;11800;11500;11350;11600;11250;11000;11200;13400;10900;11400;10400;11500;10250;11300;13200;13100;14100;12350;13750;10850;10050;10950;11200;11400;9800;13200;12650;12100;13150
24/03/2021;10150;11250;13500;12300;13150;11800;11500;11350;11600;11200;11000;11200;13400;10900;11400;10400;11500;10200;11300;13200;13100;14100;12350;13750;10850;10050;10950;11200;11400;9800;13200;12750;12100;13150
25/03/2021;10150;11250;13700;12300;13150;11800;11500;11350;11600;11150;11000;11200;13400;10900;11400;10400;11500;10200;11300;13200;13100;14100;12350;13750;10850;10050;10950;11200;11400;9800;13200;12650;12100;13150
26/03/2021;10150;11250;13550;12300;13150;11800;11500;11350;11600;11150;11000;11200;13400;10850;11400;10450;11500;10200;11300;13200;13100;14100;12350;13750;10850;10050;11000;11200;11400;9800;13200;12650;12100;13150
29/03/2021;10150;11250;13550;12300;13150;11800;11500;11350;11600;11150;11000;11200;13400;10850;11400;10400;11500;9850;11300;13200;13150;14100;12350;13750;10850;10050;10950;11200;11400;9800;13200;12650;12050;13150
30/03/2021;10150;11250;13550;12300;13150;11800;11500;11350;11600;11100;11000;11200;13400;10850;11400;10350;11500;9850;11300;13200;13150;14100;12350;13750;10850;10050;10950;11200;11400;9800;13200;12650;12050;13150
31/03/2021;10150;11250;13550;12300;13150;11800;11500;11350;11600;11100;11000;11200;13350;10900;11400;10350;11500;9850;11300;13150;13150;14100;12350;13750;10850;10050;10950;11200;11400;9800;13200;12650;12050;13150
01/04/2021;10150;11250;13550;12300;13150;11800;11500;11350;11600;11100;11000;11200;13350;10900;11400;10350;11500;9850;11300;13200;13150;14100;12350;13750;10850;10050;11000;11200;11400;9800;13200;12650;12050;13150
02/04/2021;;;;;;;;;;;;;;;;;;;;13200;;;;;;;;;;;;;;
05/04/2021;10150;11250;13550;12300;13150;11800;11500;11350;11600;11100;11000;11200;13350;10850;11400;10350;11500;9850;11300;13200;13150;14200;12350;13750;10850;10050;11000;11200;11400;9800;13200;12650;12050;13150
06/04/2021;10150;11250;13550;12300;13150;11800;11500;11350;11600;11100;11000;11200;13350;10850;11400;10350;11500;9850;11300;13200;13150;14200;12350;13750;10850;10050;11000;11200;11400;9800;13200;12650;12050;13150
07/04/2021;10150;11250;13550;12300;13150;11800;11500;11350;11600;11100;11000;11200;13350;10850;11400;10350;11500;9850;11300;13200;13150;14200;12350;13750;10850;10050;11000;11200;11400;9800;13200;12650;12050;13150
08/04/2021;10150;11250;13550;12300;13150;11800;11500;11350;11600;11050;11000;11200;13350;10850;11400;10350;11500;9850;11300;13200;13150;14200;12350;13750;10850;10050;11050;11200;11400;9800;13200;12650;11850;13150
09/04/2021;10150;11250;13550;12300;13150;11800;11500;11350;11600;11050;11000;11200;13350;10850;11400;10350;11500;9800;11300;13200;13150;14200;12350;13750;10850;10050;11050;11200;11400;9800;13200;12650;12050;13150
12/04/2021;10150;11250;13550;12250;13150;11800;11500;11350;11600;11050;11000;11200;13350;10850;11400;10350;11500;9750;11300;13200;13150;14150;12350;13750;10850;10050;11050;11200;11400;9800;13200;12650;12050;13150
13/04/2021;10150;11250;13550;12250;13150;11800;11500;11350;11600;11050;11000;11200;13350;10850;11400;10350;11500;9750;11350;13200;13150;14150;12350;13750;10850;10050;11050;11200;11400;9800;13200;12650;12050;13150
14/04/2021;10150;11250;13550;12250;13150;11800;11500;11350;11600;11050;11000;11200;13450;10850;11400;10350;11500;9750;11350;13200;13150;14150;12350;13750;10850;10050;11050;11200;11400;9800;13200;12650;12100;13150
15/04/2021;10150;11250;13550;12250;13150;11800;11500;11350;11600;11050;11000;11200;13450;10800;11400;10350;11500;9750;11350;13200;13150;14150;12350;13750;10850;10050;11050;11200;11400;9800;13200;12650;12100;13150
16/04/2021;10150;11250;13550;12250;13150;11800;11500;11350;11600;11050;11000;11200;13450;10800;11400;10350;11500;9750;11350;13200;13150;14200;12350;13750;10850;10050;11050;11200;11400;9800;13200;12700;12100;13150
19/04/2021;10150;11200;13550;12250;13150;11800;11500;11350;11650;11050;11000;11200;13450;10800;11150;10350;11500;9850;11350;13200;13150;14200;12350;13750;10850;10050;11050;11200;11400;9750;13200;12700;12100;13150
20/04/2021;10150;11200;13550;12250;13150;11800;11500;11350;11650;11050;11000;11200;13450;10800;11150;10350;11500;9750;11350;13200;13150;14200;12350;13750;10850;10050;11050;11200;11400;9750;13200;12700;12100;13150
21/04/2021;10150;11200;13550;12250;13150;11800;11500;11300;11650;11050;11000;11200;13450;10800;11150;10350;11500;9750;11350;13200;13150;14200;12350;13750;10850;10050;11050;11200;11400;9750;13200;12700;12100;13150
